|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                                                                             WALL CLOCK TIME (VIA SAMPLING)                                                                                                             |
|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                          LABEL                                                           | COUNT  | DEPTH  |       METRIC        | UNITS  |    SUM     |   MEAN   |   MIN    |   MAX    |   VAR    | STDDEV   | % SELF |
|--------------------------------------------------------------------------------------------------------------------------|--------|--------|---------------------|--------|------------|----------|----------|----------|----------|----------|--------|
| |00>>> __libc_start_main                                                                                                 | 137314 |      0 | sampling_wall_clock | sec    | 299.797928 | 0.002183 | 0.000029 | 0.637150 | 0.000007 | 0.002718 |    0.0 |
| |00>>>           |_std::__basic_file<char>::close()                                                                      |      1 |      6 | sampling_wall_clock | sec    |   0.405335 | 0.405335 | 0.405335 | 0.405335 | 0.000000 | 0.000000 |    0.0 |
| |00>>>             |__IO_fclose                                                                                          |      1 |      7 | sampling_wall_clock | sec    |   0.405335 | 0.405335 | 0.405335 | 0.405335 | 0.000000 | 0.000000 |    0.0 |
| |00>>>               |__IO_file_close_it                                                                                 |      1 |      8 | sampling_wall_clock | sec    |   0.405335 | 0.405335 | 0.405335 | 0.405335 | 0.000000 | 0.000000 |    0.0 |
| |00>>>                 |___sigaction                                                                                     |      1 |      9 | sampling_wall_clock | sec    |   0.405335 | 0.405335 | 0.405335 | 0.405335 | 0.000000 | 0.000000 |  100.0 |
| |00>>>     |___sigaction                                                                                                 |     24 |      3 | sampling_wall_clock | sec    |   0.049539 | 0.002064 | 0.000094 | 0.006075 | 0.000001 | 0.000945 |  100.0 |
| |00>>>     |_rocprofsys_set_env                                                                                          |      1 |      3 | sampling_wall_clock | sec    |   0.092905 | 0.092905 | 0.092905 | 0.092905 | 0.000000 | 0.000000 |    0.0 |
| |00>>>       |_void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_insert<unsigned long>(__gn... |      1 |      4 | sampling_wall_clock | sec    |   0.092905 | 0.092905 | 0.092905 | 0.092905 | 0.000000 | 0.000000 |    0.0 |
| |00>>>         |___sigaction                                                                                             |      1 |      5 | sampling_wall_clock | sec    |   0.092905 | 0.092905 | 0.092905 | 0.092905 | 0.000000 | 0.000000 |  100.0 |
| |00>>>     |_rocprofsys_finalize                                                                                         |      2 |      3 | sampling_wall_clock | sec    |   0.160324 | 0.080162 | 0.079529 | 0.080795 | 0.000001 | 0.000895 |    0.0 |
| |00>>>       |_rocprofsys_set_env                                                                                        |      2 |      4 | sampling_wall_clock | sec    |   0.160324 | 0.080162 | 0.079529 | 0.080795 | 0.000001 | 0.000895 |    0.0 |
| |00>>>         |_std::__throw_bad_optional_access()                                                                      |      2 |      5 | sampling_wall_clock | sec    |   0.160324 | 0.080162 | 0.079529 | 0.080795 | 0.000001 | 0.000895 |    0.0 |
| |00>>>           |___fprintf_chk                                                                                         |      2 |      6 | sampling_wall_clock | sec    |   0.160324 | 0.080162 | 0.079529 | 0.080795 | 0.000001 | 0.000895 |    0.0 |
| |00>>>             |_psiginfo                                                                                            |      2 |      7 | sampling_wall_clock | sec    |   0.160324 | 0.080162 | 0.079529 | 0.080795 | 0.000001 | 0.000895 |    0.0 |
| |00>>>               |__IO_file_xsputn                                                                                   |      2 |      8 | sampling_wall_clock | sec    |   0.160324 | 0.080162 | 0.079529 | 0.080795 | 0.000001 | 0.000895 |    0.0 |
| |00>>>                 |__IO_file_write                                                                                  |      2 |      9 | sampling_wall_clock | sec    |   0.160324 | 0.080162 | 0.079529 | 0.080795 | 0.000001 | 0.000895 |    0.0 |
| |00>>>                   |___sigaction                                                                                   |      2 |     10 | sampling_wall_clock | sec    |   0.160324 | 0.080162 | 0.079529 | 0.080795 | 0.000001 | 0.000895 |  100.0 |
