|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                                                                              CPU CLOCK TIME (VIA SAMPLING)                                                                                                            |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                          LABEL                                                           | COUNT  | DEPTH  |       METRIC       | UNITS  |    SUM     |   MEAN   |   MIN    |   MAX    |   VAR    | STDDEV   | % SELF |
|--------------------------------------------------------------------------------------------------------------------------|--------|--------|--------------------|--------|------------|----------|----------|----------|----------|----------|--------|
| |00>>> __libc_start_main                                                                                                 | 137314 |      0 | sampling_cpu_clock | sec    | 256.949375 | 0.001871 | 0.000000 | 0.011581 | 0.000000 | 0.000381 |    0.0 |
| |02>>>         |___sigaction                                                                                             |      1 |      5 | sampling_cpu_clock | sec    |   0.000655 | 0.000655 | 0.000655 | 0.000655 | 0.000000 | 0.000000 |  100.0 |
| |02>>>     |___sigaction                                                                                                 |      6 |      3 | sampling_cpu_clock | sec    |   0.008160 | 0.001360 | 0.000049 | 0.002017 | 0.000001 | 0.000951 |  100.0 |
| |03>>> pthread_condattr_setpshared                                                                                       | 137479 |      0 | sampling_cpu_clock | sec    | 254.741738 | 0.001853 | 0.000013 | 0.404523 | 0.000001 | 0.001159 |    0.0 |
| |03>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 137479 |      1 | sampling_cpu_clock | sec    | 254.741738 | 0.001853 | 0.000013 | 0.404523 | 0.000001 | 0.001159 |    0.0 |
| |03>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 137479 |      2 | sampling_cpu_clock | sec    | 254.741738 | 0.001853 | 0.000013 | 0.404523 | 0.000001 | 0.001159 |    0.0 |
| |03>>>     |_omp_fulfill_event                                                                                           | 137471 |      3 | sampling_cpu_clock | sec    | 254.726108 | 0.001853 | 0.000013 | 0.404523 | 0.000001 | 0.001159 |    0.0 |
| |03>>>       |___sigaction                                                                                               | 137471 |      4 | sampling_cpu_clock | sec    | 254.726108 | 0.001853 | 0.000013 | 0.404523 | 0.000001 | 0.001159 |  100.0 |
| |03>>>     |___sigaction                                                                                                 |      8 |      3 | sampling_cpu_clock | sec    |   0.015630 | 0.001954 | 0.001731 | 0.002025 | 0.000000 | 0.000105 |  100.0 |
| |04>>> pthread_condattr_setpshared                                                                                       | 139434 |      0 | sampling_cpu_clock | sec    | 259.978673 | 0.001865 | 0.000013 | 0.396852 | 0.000001 | 0.001126 |    0.0 |
| |04>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139434 |      1 | sampling_cpu_clock | sec    | 259.978673 | 0.001865 | 0.000013 | 0.396852 | 0.000001 | 0.001126 |    0.0 |
| |04>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139434 |      2 | sampling_cpu_clock | sec    | 259.978673 | 0.001865 | 0.000013 | 0.396852 | 0.000001 | 0.001126 |    0.0 |
| |04>>>     |_omp_fulfill_event                                                                                           | 139430 |      3 | sampling_cpu_clock | sec    | 259.971216 | 0.001865 | 0.000013 | 0.396852 | 0.000001 | 0.001126 |    0.0 |
| |04>>>       |___sigaction                                                                                               | 139430 |      4 | sampling_cpu_clock | sec    | 259.971216 | 0.001865 | 0.000013 | 0.396852 | 0.000001 | 0.001126 |  100.0 |
| |04>>>     |___sigaction                                                                                                 |      4 |      3 | sampling_cpu_clock | sec    |   0.007457 | 0.001864 | 0.001443 | 0.002013 | 0.000000 | 0.000281 |  100.0 |
| |05>>> pthread_condattr_setpshared                                                                                       | 137696 |      0 | sampling_cpu_clock | sec    | 255.162750 | 0.001853 | 0.000014 | 0.417186 | 0.000001 | 0.001191 |    0.0 |
| |05>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 137696 |      1 | sampling_cpu_clock | sec    | 255.162750 | 0.001853 | 0.000014 | 0.417186 | 0.000001 | 0.001191 |    0.0 |
| |05>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 137696 |      2 | sampling_cpu_clock | sec    | 255.162750 | 0.001853 | 0.000014 | 0.417186 | 0.000001 | 0.001191 |    0.0 |
| |05>>>     |_omp_fulfill_event                                                                                           | 137681 |      3 | sampling_cpu_clock | sec    | 255.138840 | 0.001853 | 0.000014 | 0.417186 | 0.000001 | 0.001191 |    0.0 |
| |05>>>       |___sigaction                                                                                               | 137681 |      4 | sampling_cpu_clock | sec    | 255.138840 | 0.001853 | 0.000014 | 0.417186 | 0.000001 | 0.001191 |  100.0 |
